1.4.7 Lesser Antilles / Creole Caribbean	2.2.1.3.24.23	1.4.7 Lesser Antilles / Creole Caribbean
loquat chutney	9.2.2.2.13.16	loquat chutney
loquat flower	6.3.3.1.18.4	loquat flower
loquat flower	6.3.3.1.19.2	loquat flower
loquat flower	6.3.3.1.3.3	loquat flower
loquat flower honey	6.3.3.1.15.7	loquat flower honey
loquat honey	6.7.6.2.15.2	loquat honey
loquat jam	6.7.3.3.15.3	loquat jam
loquat jam	6.7.4.3.15.3	loquat jam
loquat jam	6.7.6.2.15.7	loquat jam
loquat juice	6.3.3.1.12.4	loquat juice
loquat leaf	6.3.3.1.19.1	loquat leaf
loquat leaf	6.4.1.3.19.7	loquat leaf
loquat leaves	6.2.1.1.19.6	loquat leaves
loquat leaves	6.2.1.2.19.4	loquat leaves
loquat leaves	6.2.1.3.19.8	loquat leaves
loquat leaves	6.2.1.4.19.4	loquat leaves
loquat leaves	6.2.2.1.19.2	loquat leaves
loquat leaves	6.2.2.2.19.4	loquat leaves
loquat leaves	6.2.3.1.19.7	loquat leaves
loquat leaves	6.2.3.2.19.8	loquat leaves
loquat leaves	6.2.3.3.19.7	loquat leaves
loquat leaves	6.2.3.4.19.7	loquat leaves
loquat leaves	6.2.4.1.19.5	loquat leaves
loquat leaves	6.2.4.2.19.10	loquat leaves
loquat leaves	6.2.4.3.19.7	loquat leaves
loquat leaves	6.2.4.4.19.8	loquat leaves
loquat leaves	6.4.3.1.19.3	loquat leaves
loquat leaves	6.7.6.2.19.1	loquat leaves
loquat leaves	6.7.6.2.7.9	loquat leaves
loquat liqueur	9.2.2.2.20.8	loquat liqueur
loquat preserve	5.2.3.1.18.4	loquat preserve
loquat preserve	5.2.3.2.14.9	loquat preserve
loquat preserve	5.2.3.3.13.6	loquat preserve
loquat preserve	5.2.3.3.14.6	loquat preserve
loquat preserve	5.2.3.3.18.6	loquat preserve
loquat syrup	6.3.3.1.15.6	loquat syrup
loquat syrup drink	6.3.3.1.20.5	loquat syrup drink
loquat tea	6.3.3.1.20.4	loquat tea
Loquat vinegar drink	6.5.2.4.20.11	Loquat vinegar drink
Loquats	1.1.3.6.18.9	Loquats
Loquats	1.1.3.6.3.14	Loquats
Loquats	1.1.5.4.18.4	Loquats
Loquats	1.1.5.4.3.14	Loquats
Loquats	3.6.1.3.18.4	Loquats
Loquats	3.6.1.3.3.19	Loquats
loquats	1.1.10.4.18.6	loquats
loquats	1.1.10.4.3.16	loquats
loquats	1.1.10.5.3.20	loquats
loquats	1.1.8.2.3.16	loquats
loquats	1.1.8.3.3.17	loquats
loquats	1.1.8.5.3.17	loquats
loquats	1.1.8.6.3.15	loquats
loquats	2.6.7.4.3.16	loquats
loquats	4.3.1.1.18.7	loquats
loquats	4.3.1.5.18.10	loquats
loquats	6.2.2.1.3.4	loquats
loquats	6.2.3.1.3.9	loquats
loquats	6.2.3.2.3.14	loquats
loquats	6.2.3.3.3.5	loquats
loquats	6.2.3.4.3.14	loquats
loquats	6.2.4.4.3.5	loquats
loquats	6.4.2.1.3.8	loquats
loquats	6.7.3.3.3.2	loquats
loquats	6.7.4.3.12.3	loquats
loquats	6.7.4.3.3.2	loquats
loquats	6.7.5.3.3.11	loquats
loquats	6.7.6.2.12.5	loquats
loquats	6.7.6.2.3.1	loquats
loquats	6.7.6.4.3.11	loquats
loquats	6.7.7.1.3.14	loquats
loquats	6.7.7.2.3.16	loquats
lor	4.6.1.1.11.11	lor
lor cheese	4.1.1.1.11.10	lor cheese
lor cheese	4.1.1.2.11.13	lor cheese
lor cheese	4.1.1.3.11.16	lor cheese
lor cheese	4.1.3.2.11.10	lor cheese
lor cheese	4.1.4.2.11.11	lor cheese
lor cheese	4.1.4.3.11.12	lor cheese
lor cheese	4.1.5.2.11.11	lor cheese
lor cheese	4.1.5.4.11.12	lor cheese
lor peyniri	4.1.2.1.11.10	lor peyniri
lor peyniri	4.1.2.3.11.9	lor peyniri
Lorbeer	2.5.1.3.8.8	Lorbeer
Lorbeer	2.5.2.1.8.13	Lorbeer
Lorbeer	2.5.2.2.8.8	Lorbeer
Lorbeer	2.5.2.3.8.4	Lorbeer
Lorbeer	2.5.2.4.8.7	Lorbeer
Lorbeerblätter	2.5.1.2.8.9	Bay leaves
Lorbeerblätter	2.5.3.1.8.8	Bay leaves
Lorbeerblätter	2.5.3.2.8.10	Bay leaves
Lorbeerblätter	2.5.3.3.8.6	Bay leaves
Lorbeerblätter	2.5.3.4.8.7	Bay leaves
Lorbeerblätter	2.5.4.4.8.10	Bay leaves
Lorca apples	3.1.3.3.3.5	Lorca apples
Lori cheese	4.2.2.1.11.5	Lori cheese
Lori cheese	4.2.2.2.11.1	Lori cheese
Lori cheese	4.2.2.2.18.2	Lori cheese
lorna	1.6.1.2.6.7	lorna
Loroco	1.3.1.2.2.14	Loroco
Loroco	1.3.1.2.7.6	Loroco
Loroco	1.3.3.1.7.3	Loroco
Loroco	1.3.3.2.2.20	Loroco
Loroco	1.3.3.2.7.3	Loroco
Loroco	1.3.3.3.2.16	Loroco
Loroco	1.3.3.3.7.3	Loroco
Loroco	1.3.3.4.2.16	Loroco
Loroco	1.3.3.4.7.4	Loroco
Loroco	1.3.4.1.2.16	Loroco
Loroco	1.3.4.1.7.4	Loroco
Loroco	1.3.4.3.7.6	Loroco
Loroco	1.3.5.1.2.20	Loroco
Loroco	1.3.5.1.7.3	Loroco
loroco	1.3.3.1.2.39	loroco
loroco	1.3.3.1.7.12	loroco
loroco	1.3.3.2.18.12	loroco
loroco	1.3.3.2.2.43	loroco
loroco	1.3.3.3.2.40	loroco
loroco	1.3.3.3.7.12	loroco
loroco	1.3.3.4.2.37	loroco
loroco	1.3.3.4.7.12	loroco
loroco	1.3.4.1.7.7	loroco
loroco	1.3.4.5.2.29	loroco
loroco	1.3.4.5.7.5	loroco
loroco de San Lorenzo	1.3.3.1.18.11	loroco of San Lorenzo
Loroco en salmuera	1.3.1.2.14.5	Loroco in brine
loroco encurtido	1.3.3.2.14.13	loroco encurtido
loroco encurtido	1.3.3.3.14.13	loroco encurtido
loroco encurtido	1.3.3.4.14.12	loroco encurtido
Loroco flowers	1.3.1.1.2.19	Loroco flowers
Lorraine IGP sparkling wine	2.3.3.2.18.13	Lorraine IGP sparkling wine
Lorraine IGP sparkling wine	2.3.3.2.20.9	Lorraine IGP sparkling wine
Lörtsy	2.9.4.2.18.3	Lörtsy
losun	7.2.4.1.7.8	losun
lotek peanut sauce	7.3.2.1.13.5	lotek peanut sauce
Lotoko	3.5.4.5.20.3	Lotoko
Lotus flowers	6.5.2.1.24.2	Lotus flowers
Lotus flowers	6.5.2.1.8.3	Lotus flowers
lotus hearts	7.1.8.2.18.4	lotus hearts
lotus hearts	7.1.8.2.19.2	lotus hearts
lotus hearts	7.1.8.2.5.7	lotus hearts
Lotus leaf	6.5.2.1.23.2	Lotus leaf
lotus leaf	6.1.1.3.19.7	lotus leaf
lotus leaf	6.1.1.3.23.4	lotus leaf
lotus leaf	6.1.1.3.7.7	lotus leaf
lotus leaf	6.1.2.2.23.6	lotus leaf
lotus leaf	6.1.2.2.7.7	lotus leaf
lotus leaf	6.1.2.3.23.6	lotus leaf
lotus leaf	6.1.2.3.7.5	lotus leaf
lotus leaf	6.6.2.4.19.10	lotus leaf
lotus leaf	7.1.8.2.2.18	lotus leaf
lotus leaf cake	6.1.1.1.23.1	lotus leaf cake
lotus leaf infusion	7.1.7.1.24.3	lotus leaf infusion
lotus leaf infusion	7.1.8.2.24.4	lotus leaf infusion
lotus leaf infusion	7.1.9.2.24.6	lotus leaf infusion
lotus leaf tea	6.1.1.3.20.4	lotus leaf tea
lotus leaf tea	6.1.2.3.20.3	lotus leaf tea
lotus leaf tea	6.2.3.4.19.4	lotus leaf tea
lotus leaf tea	6.2.3.4.20.1	lotus leaf tea
lotus leaf tea	6.2.4.4.18.15	lotus leaf tea
lotus leaf tea	6.2.4.4.19.5	lotus leaf tea
lotus leaf tea	6.2.4.4.20.2	lotus leaf tea
lotus leaf tea infusion	6.1.1.3.16.9	lotus leaf tea infusion
Lotus leaves	6.5.1.3.23.2	Lotus leaves
Lotus leaves	6.5.2.2.23.6	Lotus leaves
lotus leaves	6.2.1.1.23.6	lotus leaves
lotus leaves	6.2.1.1.24.4	lotus leaves
lotus leaves	6.2.1.3.23.6	lotus leaves
lotus leaves	6.2.1.3.24.2	lotus leaves
lotus leaves	6.2.1.4.23.1	lotus leaves
lotus leaves	6.2.1.4.24.2	lotus leaves
lotus leaves	6.2.2.1.23.7	lotus leaves
lotus leaves	6.2.2.1.24.5	lotus leaves
lotus leaves	6.2.2.2.23.8	lotus leaves
lotus leaves	6.2.2.2.7.8	lotus leaves
lotus leaves	6.2.3.1.23.7	lotus leaves
lotus leaves	6.2.3.1.24.2	lotus leaves
lotus leaves	6.2.3.3.23.6	lotus leaves
lotus leaves	6.2.3.4.23.5	lotus leaves
lotus leaves	6.2.3.4.24.2	lotus leaves
lotus leaves	6.2.3.4.7.9	lotus leaves
lotus leaves	6.2.4.2.23.8	lotus leaves
lotus leaves	6.2.4.3.23.6	lotus leaves
lotus leaves	6.2.4.4.23.5	lotus leaves
lotus leaves	6.2.4.4.24.2	lotus leaves
lotus leaves	6.2.4.4.7.10	lotus leaves
lotus leaves	6.3.1.1.23.6	lotus leaves
lotus leaves	6.3.1.2.23.6	lotus leaves
lotus leaves	6.3.1.3.23.8	lotus leaves
lotus leaves	6.3.1.4.23.6	lotus leaves
lotus leaves	6.3.2.1.23.3	lotus leaves
lotus leaves	6.3.3.3.23.2	lotus leaves
lotus leaves	6.3.3.4.23.2	lotus leaves
lotus leaves	6.3.4.1.23.3	lotus leaves
lotus leaves	6.3.4.2.23.2	lotus leaves
lotus leaves	6.3.4.3.23.2	lotus leaves
lotus leaves	6.4.1.1.23.3	lotus leaves
lotus leaves	6.4.1.3.23.3	lotus leaves
lotus leaves	6.4.2.1.23.4	lotus leaves
lotus leaves	6.4.2.4.23.2	lotus leaves
lotus leaves	6.4.3.1.23.2	lotus leaves
lotus leaves	6.4.3.2.23.2	lotus leaves
lotus leaves	6.4.3.3.23.2	lotus leaves
lotus leaves	6.6.2.4.23.5	lotus leaves
lotus leaves	7.1.6.2.23.2	lotus leaves
lotus leaves	7.1.6.3.23.2	lotus leaves
lotus leaves	7.1.6.4.23.2	lotus leaves
lotus leaves	7.1.7.1.19.7	lotus leaves
lotus leaves	7.1.7.1.23.2	lotus leaves
lotus leaves	7.1.8.2.18.5	lotus leaves
lotus leaves	7.1.8.2.23.2	lotus leaves
lotus leaves	7.1.8.2.7.9	lotus leaves
lotus leaves	7.1.9.2.23.4	lotus leaves
lotus petals	7.1.3.1.17.12	lotus petals
lotus petals	7.1.3.1.18.3	lotus petals
lotus petals	7.1.3.1.2.4	lotus petals
lotus petals	7.1.3.1.23.3	lotus petals
lotus petals	7.1.3.1.7.15	lotus petals
lotus petals	7.1.3.4.18.1	lotus petals
lotus petals	7.1.3.4.2.2	lotus petals
lotus petals	7.1.3.4.23.2	lotus petals
lotus petals	7.1.6.1.17.16	lotus petals
lotus petals	7.1.6.1.18.2	lotus petals
lotus petals	7.1.6.1.7.19	lotus petals
lotus petals	7.1.6.2.17.14	lotus petals
lotus petals	7.1.6.3.17.15	lotus petals
lotus petals	7.1.6.3.18.5	lotus petals
lotus petals	7.1.6.3.7.14	lotus petals
lotus petals	7.1.6.4.17.15	lotus petals
lotus petals	7.1.6.4.18.4	lotus petals
lotus petals	7.1.6.4.7.15	lotus petals
lotus petals	7.1.7.1.18.3	lotus petals
lotus pollen	7.1.3.4.17.8	lotus pollen
lotus pollen	7.1.3.4.18.2	lotus pollen
lotus pollen	7.1.3.4.5.7	lotus pollen
lotus rhizome	7.1.6.1.2.13	lotus rhizome
Lotus root	5.8.1.1.1.19	Lotus root
Lotus root	6.5.2.1.1.11	Lotus root
Lotus root	6.5.2.1.18.3	Lotus root
lotus root	6.1.1.3.2.17	lotus root
lotus root	6.1.2.2.2.20	lotus root
lotus root	6.2.1.1.2.19	lotus root
lotus root	6.2.1.2.2.11	lotus root
lotus root	6.2.1.3.2.18	lotus root
lotus root	6.2.1.4.2.3	lotus root
lotus root	6.2.2.1.2.22	lotus root
lotus root	6.2.2.2.2.17	lotus root
lotus root	6.2.3.3.2.5	lotus root
lotus root	6.2.4.4.2.4	lotus root
lotus root	6.3.1.2.1.24	lotus root
lotus root	6.3.1.2.2.28	lotus root
lotus root	6.3.1.3.1.16	lotus root
lotus root	6.3.2.1.1.22	lotus root
lotus root	6.3.2.1.2.24	lotus root
lotus root	6.3.2.4.1.22	lotus root
lotus root	6.3.3.3.1.16	lotus root
lotus root	6.3.3.3.2.16	lotus root
lotus root	6.3.3.4.1.17	lotus root
lotus root	6.3.4.1.1.21	lotus root
lotus root	6.3.4.3.1.19	lotus root
lotus root	6.3.5.1.1.18	lotus root
lotus root	6.3.5.3.1.18	lotus root
lotus root	6.4.1.1.1.14	lotus root
lotus root	6.4.1.1.2.27	lotus root
lotus root	6.4.1.2.2.11	lotus root
lotus root	6.4.1.3.2.19	lotus root
lotus root	6.4.2.1.1.17	lotus root
lotus root	6.4.2.1.2.20	lotus root
lotus root	6.4.2.2.2.5	lotus root
lotus root	6.4.2.4.2.18	lotus root
lotus root	6.4.3.1.1.19	lotus root
lotus root	6.4.3.1.2.25	lotus root
lotus root	6.7.3.2.2.15	lotus root
lotus root	6.7.5.3.2.11	lotus root
lotus root	7.1.8.2.2.16	lotus root
lotus root cha	6.1.1.1.18.4	lotus root cha
lotus root chips	6.7.6.1.17.8	lotus root chips
lotus root starch	6.2.1.1.1.13	lotus root starch
lotus root starch	6.2.1.1.22.6	lotus root starch
lotus root starch	6.2.1.3.1.15	lotus root starch
lotus root starch	6.2.1.3.18.10	lotus root starch
lotus root starch	6.2.1.3.19.10	lotus root starch
lotus root starch	6.2.1.3.22.6	lotus root starch
lotus root starch	6.2.2.1.1.13	lotus root starch
lotus root starch	6.2.2.1.22.6	lotus root starch
lotus root starch	6.2.2.2.1.12	lotus root starch
lotus root starch	6.2.2.2.22.5	lotus root starch
lotus root starch	6.2.3.1.1.15	lotus root starch
lotus root starch	6.2.3.1.19.1	lotus root starch
lotus root starch	6.2.3.1.22.9	lotus root starch
lotus root starch	6.2.3.3.1.17	lotus root starch
lotus root starch	6.2.3.3.22.8	lotus root starch
lotus root starch	6.2.3.4.1.14	lotus root starch
lotus root starch	6.2.3.4.22.8	lotus root starch
lotus root starch	6.2.4.1.1.11	lotus root starch
lotus root starch	6.2.4.1.22.7	lotus root starch
lotus root starch	6.2.4.3.1.16	lotus root starch
lotus root starch	6.2.4.3.22.7	lotus root starch
lotus root starch	6.2.4.4.1.14	lotus root starch
lotus root starch	6.2.4.4.22.6	lotus root starch
lotus root starch	6.4.2.4.1.14	lotus root starch
lotus rootlets	6.2.3.1.2.4	lotus rootlets
lotus rootlets	6.2.3.3.2.6	lotus rootlets
lotus rootlets	6.2.4.4.2.5	lotus rootlets
lotus roots	7.1.7.1.18.4	lotus roots
lotus roots	7.1.7.1.19.9	lotus roots
lotus seed	6.1.1.3.19.5	lotus seed
lotus seed	6.3.1.1.5.4	lotus seed
lotus seed	6.3.1.2.5.4	lotus seed
lotus seed	6.3.1.3.5.4	lotus seed
lotus seed	6.3.1.4.5.5	lotus seed
lotus seed	6.3.3.1.1.14	lotus seed
lotus seed	6.3.3.1.5.4	lotus seed
lotus seed	6.3.3.3.19.9	lotus seed
lotus seed	6.3.3.3.5.5	lotus seed
lotus seed	6.3.3.4.5.4	lotus seed
lotus seed	6.3.4.1.5.4	lotus seed
lotus seed	6.3.4.3.1.18	lotus seed
lotus seed	6.3.4.3.5.7	lotus seed
lotus seed	6.3.5.1.5.5	lotus seed
lotus seed core tea	6.2.3.4.19.5	lotus seed core tea
lotus seed core tea	6.2.3.4.20.2	lotus seed core tea
lotus seed core tea	6.2.4.4.19.6	lotus seed core tea
lotus seed core tea	6.2.4.4.20.3	lotus seed core tea
lotus seed drink	6.2.4.4.20.9	lotus seed drink
lotus seed hearts	6.2.3.3.19.2	lotus seed hearts
lotus seed hearts	6.2.3.3.5.4	lotus seed hearts
lotus seed hearts	6.2.3.4.19.3	lotus seed hearts
lotus seed hearts	6.2.3.4.5.2	lotus seed hearts
lotus seed hearts	6.2.4.3.19.3	lotus seed hearts
lotus seed hearts	6.2.4.3.5.3	lotus seed hearts
lotus seed hearts	6.2.4.4.19.2	lotus seed hearts
lotus seed hearts	6.2.4.4.5.2	lotus seed hearts
lotus seed juice	6.2.3.4.20.8	lotus seed juice
lotus seed starch	7.1.8.2.1.17	lotus seed starch
Lotus seeds	5.3.5.1.5.10	Lotus seeds
Lotus seeds	5.3.5.2.5.13	Lotus seeds
Lotus seeds	5.3.5.3.5.9	Lotus seeds
Lotus seeds	5.3.5.4.18.4	Lotus seeds
Lotus seeds	5.3.5.4.5.7	Lotus seeds
Lotus seeds	6.5.1.1.19.1	Lotus seeds
Lotus seeds	6.5.1.1.5.3	Lotus seeds
Lotus seeds	6.5.2.1.18.2	Lotus seeds
Lotus seeds	6.5.2.1.19.5	Lotus seeds
Lotus seeds	6.5.2.1.5.4	Lotus seeds
Lotus seeds	6.5.2.2.5.5	Lotus seeds
lotus seeds	6.1.1.3.5.8	lotus seeds
lotus seeds	6.1.2.2.19.10	lotus seeds
lotus seeds	6.1.2.2.5.7	lotus seeds
lotus seeds	6.1.2.3.19.8	lotus seeds
lotus seeds	6.1.2.3.5.8	lotus seeds
lotus seeds	6.2.1.1.19.2	lotus seeds
lotus seeds	6.2.1.1.5.1	lotus seeds
lotus seeds	6.2.1.3.19.2	lotus seeds
lotus seeds	6.2.1.3.5.1	lotus seeds
lotus seeds	6.2.1.4.19.2	lotus seeds
lotus seeds	6.2.1.4.5.2	lotus seeds
lotus seeds	6.2.2.1.19.5	lotus seeds
lotus seeds	6.2.2.1.5.7	lotus seeds
lotus seeds	6.2.2.2.5.1	lotus seeds
lotus seeds	6.2.3.1.19.2	lotus seeds
lotus seeds	6.2.3.1.5.1	lotus seeds
lotus seeds	6.2.4.4.19.1	lotus seeds
lotus seeds	6.2.4.4.5.1	lotus seeds
lotus seeds	6.4.1.1.19.11	lotus seeds
lotus seeds	6.4.2.4.5.1	lotus seeds
lotus seeds	7.1.3.1.18.4	lotus seeds
lotus seeds	7.1.3.1.2.5	lotus seeds
lotus seeds	7.1.3.1.3.15	lotus seeds
lotus seeds	7.1.3.1.5.8	lotus seeds
lotus seeds	7.1.3.4.17.9	lotus seeds
lotus seeds	7.1.3.4.2.3	lotus seeds
lotus seeds	7.1.3.4.5.6	lotus seeds
lotus seeds	7.1.6.1.5.6	lotus seeds
lotus seeds	7.1.6.2.5.6	lotus seeds
lotus seeds	7.1.6.3.18.6	lotus seeds
lotus seeds	7.1.6.3.2.3	lotus seeds
lotus seeds	7.1.6.3.5.6	lotus seeds
lotus seeds	7.1.6.4.18.5	lotus seeds
lotus seeds	7.1.6.4.5.6	lotus seeds
lotus seeds	7.1.7.1.18.6	lotus seeds
lotus seeds	7.1.7.1.19.8	lotus seeds
lotus seeds	7.1.7.1.5.4	lotus seeds
lotus seeds	7.1.8.2.19.1	lotus seeds
lotus seeds	7.1.8.2.5.6	lotus seeds
lotus seeds	7.1.9.1.5.6	lotus seeds
lotus seeds	7.1.9.2.19.9	lotus seeds
lotus seeds	7.1.9.2.5.6	lotus seeds
lotus stamen infusion	7.1.7.1.24.4	lotus stamen infusion
lotus stamens	7.1.7.1.18.2	lotus stamens
Lotus stem	5.3.1.1.2.1	Lotus stem
Lotus stem	5.3.3.1.18.2	Lotus stem
Lotus stem	5.3.3.1.2.28	Lotus stem
Lotus stem	5.3.5.1.2.23	Lotus stem
Lotus stem	5.3.5.2.18.7	Lotus stem
Lotus stem	5.3.5.2.2.32	Lotus stem
Lotus stem	5.3.5.4.2.27	Lotus stem
Lotus stem	5.8.1.1.18.7	Lotus stem
Lotus stem	5.8.1.1.2.24	Lotus stem
lotus stem	5.2.2.2.18.1	lotus stem
lotus stem	5.2.2.2.2.12	lotus stem
lotus stem	7.1.3.1.18.2	lotus stem
lotus stem	7.1.3.1.2.3	lotus stem
lotus stem	7.1.8.2.2.17	lotus stem
lotus stems	7.1.3.2.18.2	lotus stems
lotus stems	7.1.3.2.2.1	lotus stems
lotus stems	7.1.3.4.18.3	lotus stems
lotus stems	7.1.3.4.2.1	lotus stems
lotus stems	7.1.6.2.18.3	lotus stems
lotus stems	7.1.6.2.2.2	lotus stems
lotus stems	7.1.6.3.18.4	lotus stems
lotus stems	7.1.6.3.2.2	lotus stems
lotus stems	7.1.6.4.18.3	lotus stems
lotus stems	7.1.6.4.2.2	lotus stems
lotus stems	7.1.7.1.18.5	lotus stems
lotus stems	7.1.9.2.2.12	lotus stems
Lotus tea	6.5.2.1.20.3	Lotus tea
lotus tea	7.1.7.1.19.10	lotus tea
lotus tea	7.1.8.2.16.7	lotus tea
lotus tea	7.1.8.2.19.9	lotus tea
lotus tea	7.1.8.2.20.2	lotus tea
lotus tea infusion	7.1.7.1.16.9	lotus tea infusion
Lotus-root noodles	6.5.2.1.1.12	Lotus-root noodles
lotus-scented tea	7.1.7.1.20.4	lotus-scented tea
Loude jianbing	6.1.2.2.23.1	Loude jianbing
loudek	3.1.1.4.10.5	loudek
loudek	3.1.1.4.14.4	loudek
loudek	3.1.1.4.19.13	loudek
Loué chicken	2.3.1.4.6.7	Rented chicken
Loué eggs	2.3.1.4.18.12	Rented eggs
Loué eggs	2.3.1.4.6.8	Rented eggs
Loué poultry	2.3.1.4.18.11	Rented poultry
Loukaniko Pitsilias	2.7.3.2.14.19	Loukaniko Pitsilias
Loukaniko Pitsilias	2.7.3.2.18.20	Loukaniko Pitsilias
Loukoumi Geroskipou	2.7.3.1.14.16	Loukoumi Geroskipou
Loukoumi Geroskipou	2.7.3.1.18.12	Loukoumi Geroskipou
Lountza	2.7.3.1.14.6	Lountza
lountza	2.7.3.2.14.7	lountza
Lountza Pitsilias	2.7.3.2.18.18	Lountza Pitsilias
Loup de Méditerranée	2.3.6.2.6.9	Mediterranean Wolf
loupina	2.7.1.2.4.10	loupina
Loureiro	2.2.1.1.20.5	Loureiro
loureiro	2.2.2.1.7.9	loureiro
loureiro	2.2.2.2.7.2	loureiro
loureiro	2.2.2.2.9.5	loureiro
loureiro seco	2.2.2.1.8.3	loureiro seco
loureiro seco	2.2.2.2.8.12	loureiro seco
louro	1.7.4.2.8.3	louro
louro	1.7.4.3.8.5	louro
louro	1.7.5.3.8.8	louro
louro	1.7.5.4.8.5	louro
louro	2.2.1.1.7.8	louro
louro	2.2.1.2.7.1	louro
louro	2.2.1.2.9.3	louro
louro	2.2.1.3.7.5	louro
louro	2.2.1.3.9.3	louro
louro	2.2.1.4.7.10	louro
louro	2.2.1.4.9.7	louro
louro	2.2.1.5.7.5	louro
louro	2.2.1.5.9.7	louro
louro seco	2.2.1.1.8.8	louro seco
louro seco	2.2.1.3.8.9	louro seco
louro seco	2.2.1.4.8.13	louro seco
louza	2.7.2.1.14.5	louza
louza Cyclades	2.7.2.1.18.10	louza Cyclades
Lovage	1.1.2.3.7.5	Lovage
Lovage	1.1.2.5.7.6	Lovage
Lovage	2.5.1.1.7.10	Lovage
Lovage	2.5.1.2.7.9	Lovage
Lovage	2.5.1.3.7.10	Lovage
Lovage	2.5.1.4.7.9	Lovage
Lovage	2.5.2.1.7.13	Lovage
Lovage	2.5.2.2.7.12	Lovage
Lovage	2.5.2.3.7.10	Lovage
Lovage	2.5.2.4.7.17	Lovage
Lovage	2.5.3.3.7.13	Lovage
Lovage	2.5.3.4.7.18	Lovage
Lovage	2.5.4.1.7.7	Lovage
Lovage	2.5.4.2.7.21	Lovage
Lovage	2.5.4.4.7.13	Lovage
Lovage	2.5.5.1.7.15	Lovage
Lovage	2.5.5.2.7.15	Lovage
Lovage	2.5.5.3.7.14	Lovage
Lovage	2.5.6.1.7.16	Lovage
Lovage	2.5.6.2.7.16	Lovage
Lovage	2.5.6.3.7.16	Lovage
Lovage	2.9.1.1.7.4	Lovage
Lovage	2.9.2.4.7.3	Lovage
Lovage	2.9.2.4.9.7	Lovage
Lovage	2.9.3.4.7.3	Lovage
Lovage	2.9.3.4.9.7	Lovage
Lovage	2.9.4.1.7.6	Lovage
Lovage	2.9.4.1.9.8	Lovage
Lovage	2.9.4.2.7.4	Lovage
Lovage	2.9.4.2.9.9	Lovage
Lovage	2.9.6.2.7.4	Lovage
Lovage	2.9.6.2.9.9	Lovage
lovage	1.1.11.1.7.12	lovage
lovage	1.1.11.3.7.12	lovage
lovage	1.1.11.4.7.11	lovage
lovage	1.1.6.1.7.11	lovage
lovage	1.1.7.2.7.7	lovage
lovage	2.1.2.4.19.1	lovage
lovage	2.1.2.4.7.4	lovage
lovage	2.3.7.1.7.7	lovage
lovage	2.3.8.1.7.9	lovage
lovage	2.6.4.1.7.5	lovage
lovage	2.8.1.4.7.3	lovage
lovage	2.8.3.1.7.5	lovage
lovage	2.8.3.2.7.7	lovage
lovage	2.8.3.3.7.8	lovage
lovage	2.8.4.1.7.2	lovage
lovage	2.8.4.2.7.3	lovage
lovage	2.8.4.3.7.1	lovage
lovage	2.8.4.5.7.3	lovage
lovage	2.8.5.1.7.5	lovage
lovage	2.8.5.2.7.5	lovage
lovage	2.8.5.3.7.6	lovage
lovage	2.8.5.4.7.1	lovage
lovage	2.8.5.4.9.8	lovage
lovage	2.8.5.5.7.5	lovage
lovage	2.8.6.1.7.3	lovage
lovage	2.8.6.2.7.3	lovage
lovage	2.8.6.3.7.6	lovage
lovage	2.8.6.4.7.3	lovage
lovage	2.8.7.1.7.5	lovage
lovage	2.8.7.2.7.5	lovage
lovage	2.8.7.3.7.5	lovage
lovage	2.8.7.4.7.5	lovage
lovage sprigs	2.1.2.4.17.8	lovage sprigs
Lovćen honey	2.6.6.2.18.9	Hunted honey
Lovo stones	9.3.2.1.24.6	Lovo stones
Lovo stones	9.3.2.2.24.6	Lovo stones
Lovo stones	9.3.2.3.24.6	Lovo stones
Lovo stones	9.3.2.4.24.6	Lovo stones
low bush cranberries	1.1.13.5.12.3	low bush cranberries
low bush cranberries	1.1.13.5.3.4	low bush cranberries
Low-grown black tea	5.8.1.3.20.1	Low-grown black tea
low-temperature yogurt	6.1.1.3.11.5	low-temperature yogurt
Lowbush blueberries	1.1.1.1.3.13	Lowbush blueberries
Lowbush blueberries	1.1.1.3.3.7	Lowbush blueberries
Lowbush blueberries	1.1.2.4.3.2	Lowbush blueberries
lowbush blueberries	1.1.7.4.3.2	lowbush blueberries
Lowland pitpit	9.3.1.2.2.6	Lowland pitpit
Lowland pitpit	9.3.1.3.2.9	Lowland pitpit
Lowland pitpit shoots	9.3.1.2.7.6	Lowland pitpit shoots
Lowland rice	3.3.1.5.1.6	Lowland rice
Lowland single malt whisky	2.1.2.1.20.1	Lowland single malt whisky
Lowland wheat	3.3.1.5.1.5	Lowland wheat
loza	2.6.4.2.20.6	loza
lozena sarma	2.8.2.3.18.11	lozena sarma
lozovača	2.6.2.3.20.13	lottery ticket
lozovača	2.6.2.4.20.10	lottery ticket
Lærdal carrots	2.9.2.2.2.9	Lærdal carrots
Lærdal cauliflower	2.9.2.2.18.15	Lærdal cauliflower
Lærdal cauliflower	2.9.2.2.2.12	Lærdal cauliflower
Lærdal potatoes	2.9.2.2.1.2	Lærdal potatoes
Lærdal raspberries	2.9.2.2.3.14	Lærdal raspberries
Læsø salt	2.9.1.1.18.6	Læsø salt
Læsø salt	2.9.1.1.21.1	Læsø salt
lūʻau	1.1.12.5.2.1	love
lūʻau leaves	1.1.12.5.23.2	I love leaves
Luberon AOP	2.3.6.1.18.16	Luberon AOP
